Time,Queue 0,Queue 1,Queue 2,Queue 3,Queue Fin,Demand Queue,Machine 0 Busy,Machine 1 Busy,Machine 2 Busy,Machine 3 Busy,Machine 0 TimeRemaining,Machine 1 TimeRemaining,Machine 2 TimeRemaining,Machine 3 TimeRemaining,Action M0,Action M1,Action M2,Action M3
2489,84,1,2,0,33,65,1,1,1,0,9,1,4,0,False,False,False,False
2490,84,1,3,0,33,65,1,0,1,0,8,0,3,0,False,False,False,False
2491,84,0,3,0,33,65,1,1,1,0,7,2,2,0,False,True,False,False
2492,84,0,3,0,33,65,1,1,1,0,6,1,1,0,False,False,False,False
2493,84,0,4,4,33,65,1,0,0,0,5,0,0,0,False,False,False,False
2494,84,0,0,3,33,65,1,0,1,1,4,0,16,2,False,False,True,True
2495,84,0,0,3,33,65,1,0,1,1,3,0,15,1,False,False,False,False
2496,84,0,0,3,33,64,1,0,1,0,2,0,14,0,False,False,False,False
2497,84,0,0,2,33,64,1,0,1,1,1,0,13,2,False,False,False,True
2498,84,4,0,2,33,64,0,0,1,1,0,0,12,1,False,False,False,False
2499,80,3,0,2,33,63,1,1,1,0,16,2,11,0,True,True,False,False
2500,80,3,0,1,33,63,1,1,1,1,15,1,10,2,False,False,False,True
2501,80,3,1,1,33,63,1,0,1,1,14,0,9,1,False,False,False,False
2502,80,2,1,1,33,62,1,1,1,0,13,2,8,0,False,True,False,False
2503,80,2,1,0,33,62,1,1,1,1,12,1,7,2,False,False,False,True
2504,80,2,2,0,33,62,1,0,1,1,11,0,6,1,False,False,False,False
2505,80,1,2,0,33,61,1,1,1,0,10,2,5,0,False,True,False,False
2506,80,1,2,0,33,61,1,1,1,0,9,1,4,0,False,False,False,False
2507,80,1,3,0,33,61,1,0,1,0,8,0,3,0,False,False,False,False
2508,80,0,3,0,33,61,1,1,1,0,7,2,2,0,False,True,False,False
2509,80,0,3,0,33,61,1,1,1,0,6,1,1,0,False,False,False,False
2510,80,0,4,4,33,61,1,0,0,0,5,0,0,0,False,False,False,False
2511,80,0,0,3,33,61,1,0,1,1,4,0,16,2,False,False,True,True
2512,80,0,0,3,33,61,1,0,1,1,3,0,15,1,False,False,False,False
2513,80,0,0,3,33,60,1,0,1,0,2,0,14,0,False,False,False,False
2514,80,0,0,2,33,60,1,0,1,1,1,0,13,2,False,False,False,True
2515,80,4,0,2,33,60,0,0,1,1,0,0,12,1,False,False,False,False
2516,76,3,0,2,33,59,1,1,1,0,16,2,11,0,True,True,False,False
2517,76,3,0,1,33,59,1,1,1,1,15,1,10,2,False,False,False,True
2518,76,3,1,1,33,59,1,0,1,1,14,0,9,1,False,False,False,False
2519,76,2,1,1,33,58,1,1,1,0,13,2,8,0,False,True,False,False
2520,76,2,1,0,33,58,1,1,1,1,12,1,7,2,False,False,False,True
2521,76,2,2,0,33,58,1,0,1,1,11,0,6,1,False,False,False,False
2522,76,1,2,0,33,57,1,1,1,0,10,2,5,0,False,True,False,False
2523,76,1,2,0,33,57,1,1,1,0,9,1,4,0,False,False,False,False
2524,76,1,3,0,33,57,1,0,1,0,8,0,3,0,False,False,False,False
2525,76,0,3,0,33,57,1,1,1,0,7,2,2,0,False,True,False,False
2526,76,0,3,0,33,57,1,1,1,0,6,1,1,0,False,False,False,False
2527,76,0,4,4,33,57,1,0,0,0,5,0,0,0,False,False,False,False
2528,76,0,0,3,33,57,1,0,1,1,4,0,16,2,False,False,True,True
2529,76,0,0,3,33,57,1,0,1,1,3,0,15,1,False,False,False,False
2530,76,0,0,3,33,56,1,0,1,0,2,0,14,0,False,False,False,False
2531,76,0,0,2,33,56,1,0,1,1,1,0,13,2,False,False,False,True
2532,76,4,0,2,33,56,0,0,1,1,0,0,12,1,False,False,False,False
2533,72,3,0,2,33,55,1,1,1,0,16,2,11,0,True,True,False,False
2534,72,3,0,1,33,55,1,1,1,1,15,1,10,2,False,False,False,True
2535,72,3,1,1,33,55,1,0,1,1,14,0,9,1,False,False,False,False
2536,72,2,1,1,33,54,1,1,1,0,13,2,8,0,False,True,False,False
2537,72,2,1,0,33,54,1,1,1,1,12,1,7,2,False,False,False,True
2538,72,2,2,0,33,54,1,0,1,1,11,0,6,1,False,False,False,False
2539,72,1,2,0,33,53,1,1,1,0,10,2,5,0,False,True,False,False
2540,72,1,2,0,33,53,1,1,1,0,9,1,4,0,False,False,False,False
2541,72,1,3,0,33,53,1,0,1,0,8,0,3,0,False,False,False,False
2542,72,0,3,0,33,53,1,1,1,0,7,2,2,0,False,True,False,False
2543,72,0,3,0,33,53,1,1,1,0,6,1,1,0,False,False,False,False
2544,72,0,4,4,33,53,1,0,0,0,5,0,0,0,False,False,False,False
2545,72,0,0,3,33,53,1,0,1,1,4,0,16,2,False,False,True,True
2546,72,0,0,3,33,53,1,0,1,1,3,0,15,1,False,False,False,False
2547,72,0,0,3,33,52,1,0,1,0,2,0,14,0,False,False,False,False
2548,72,0,0,2,33,52,1,0,1,1,1,0,13,2,False,False,False,True
2549,72,4,0,2,33,52,0,0,1,1,0,0,12,1,False,False,False,False
2550,68,3,0,2,33,51,1,1,1,0,16,2,11,0,True,True,False,False
2551,68,3,0,1,33,51,1,1,1,1,15,1,10,2,False,False,False,True
2552,68,3,1,1,33,51,1,0,1,1,14,0,9,1,False,False,False,False
2553,68,2,1,1,33,50,1,1,1,0,13,2,8,0,False,True,False,False
2554,68,2,1,0,33,50,1,1,1,1,12,1,7,2,False,False,False,True
2555,68,2,2,0,33,50,1,0,1,1,11,0,6,1,False,False,False,False
2556,68,1,2,0,33,49,1,1,1,0,10,2,5,0,False,True,False,False
2557,68,1,2,0,33,49,1,1,1,0,9,1,4,0,False,False,False,False
2558,68,1,3,0,33,49,1,0,1,0,8,0,3,0,False,False,False,False
2559,68,0,3,0,33,49,1,1,1,0,7,2,2,0,False,True,False,False
2560,68,0,3,0,33,49,1,1,1,0,6,1,1,0,False,False,False,False
2561,68,0,4,4,33,49,1,0,0,0,5,0,0,0,False,False,False,False
2562,68,0,0,3,33,49,1,0,1,1,4,0,16,2,False,False,True,True
2563,68,0,0,3,33,49,1,0,1,1,3,0,15,1,False,False,False,False
2564,68,0,0,3,33,48,1,0,1,0,2,0,14,0,False,False,False,False
2565,68,0,0,2,33,48,1,0,1,1,1,0,13,2,False,False,False,True
2566,68,4,0,2,33,48,0,0,1,1,0,0,12,1,False,False,False,False
2567,64,3,0,2,33,47,1,1,1,0,16,2,11,0,True,True,False,False
2568,64,3,0,1,33,47,1,1,1,1,15,1,10,2,False,False,False,True
2569,64,3,1,1,33,47,1,0,1,1,14,0,9,1,False,False,False,False
2570,64,2,1,1,33,46,1,1,1,0,13,2,8,0,False,True,False,False
2571,64,2,1,0,33,46,1,1,1,1,12,1,7,2,False,False,False,True
2572,64,2,2,0,33,46,1,0,1,1,11,0,6,1,False,False,False,False
2573,64,1,2,0,33,45,1,1,1,0,10,2,5,0,False,True,False,False
2574,64,1,2,0,33,45,1,1,1,0,9,1,4,0,False,False,False,False
2575,64,1,3,0,33,45,1,0,1,0,8,0,3,0,False,False,False,False
2576,64,0,3,0,33,45,1,1,1,0,7,2,2,0,False,True,False,False
2577,64,0,3,0,33,45,1,1,1,0,6,1,1,0,False,False,False,False
2578,64,0,4,4,33,45,1,0,0,0,5,0,0,0,False,False,False,False
2579,64,0,0,3,33,45,1,0,1,1,4,0,16,2,False,False,True,True
2580,64,0,0,3,33,45,1,0,1,1,3,0,15,1,False,False,False,False
2581,64,0,0,3,33,44,1,0,1,0,2,0,14,0,False,False,False,False
2582,64,0,0,2,33,44,1,0,1,1,1,0,13,2,False,False,False,True
2583,64,4,0,2,33,44,0,0,1,1,0,0,12,1,False,False,False,False
2584,60,3,0,2,33,43,1,1,1,0,16,2,11,0,True,True,False,False
2585,60,3,0,1,33,43,1,1,1,1,15,1,10,2,False,False,False,True
2586,60,3,1,1,33,43,1,0,1,1,14,0,9,1,False,False,False,False
2587,60,2,1,1,33,42,1,1,1,0,13,2,8,0,False,True,False,False
2588,60,2,1,0,33,42,1,1,1,1,12,1,7,2,False,False,False,True
2589,60,2,2,0,33,42,1,0,1,1,11,0,6,1,False,False,False,False
2590,60,1,2,0,33,41,1,1,1,0,10,2,5,0,False,True,False,False
2591,60,1,2,0,33,41,1,1,1,0,9,1,4,0,False,False,False,False
2592,60,1,3,0,33,41,1,0,1,0,8,0,3,0,False,False,False,False
2593,60,0,3,0,33,41,1,1,1,0,7,2,2,0,False,True,False,False
2594,60,0,3,0,33,41,1,1,1,0,6,1,1,0,False,False,False,False
2595,60,0,4,4,33,41,1,0,0,0,5,0,0,0,False,False,False,False
2596,60,0,0,3,33,41,1,0,1,1,4,0,16,2,False,False,True,True
2597,60,0,0,3,33,41,1,0,1,1,3,0,15,1,False,False,False,False
2598,60,0,0,3,33,40,1,0,1,0,2,0,14,0,False,False,False,False
2599,60,0,0,2,33,40,1,0,1,1,1,0,13,2,False,False,False,True
2600,60,4,0,2,33,40,0,0,1,1,0,0,12,1,False,False,False,False
2601,56,3,0,2,33,39,1,1,1,0,16,2,11,0,True,True,False,False
2602,56,3,0,1,33,39,1,1,1,1,15,1,10,2,False,False,False,True
2603,56,3,1,1,33,39,1,0,1,1,14,0,9,1,False,False,False,False
2604,56,2,1,1,33,38,1,1,1,0,13,2,8,0,False,True,False,False
2605,56,2,1,0,33,38,1,1,1,1,12,1,7,2,False,False,False,True
2606,56,2,2,0,33,38,1,0,1,1,11,0,6,1,False,False,False,False
2607,56,1,2,0,33,37,1,1,1,0,10,2,5,0,False,True,False,False
2608,56,1,2,0,33,37,1,1,1,0,9,1,4,0,False,False,False,False
2609,56,1,3,0,33,37,1,0,1,0,8,0,3,0,False,False,False,False
2610,56,0,3,0,33,37,1,1,1,0,7,2,2,0,False,True,False,False
2611,56,0,3,0,33,37,1,1,1,0,6,1,1,0,False,False,False,False
2612,56,0,4,4,33,37,1,0,0,0,5,0,0,0,False,False,False,False
2613,56,0,0,3,33,37,1,0,1,1,4,0,16,2,False,False,True,True
2614,56,0,0,3,33,37,1,0,1,1,3,0,15,1,False,False,False,False
2615,56,0,0,3,33,36,1,0,1,0,2,0,14,0,False,False,False,False
2616,56,0,0,2,33,36,1,0,1,1,1,0,13,2,False,False,False,True
2617,56,4,0,2,33,36,0,0,1,1,0,0,12,1,False,False,False,False
2618,52,3,0,2,33,35,1,1,1,0,16,2,11,0,True,True,False,False
2619,52,3,0,1,33,35,1,1,1,1,15,1,10,2,False,False,False,True
2620,52,3,1,1,33,35,1,0,1,1,14,0,9,1,False,False,False,False
2621,52,2,1,1,33,34,1,1,1,0,13,2,8,0,False,True,False,False
2622,52,2,1,0,33,34,1,1,1,1,12,1,7,2,False,False,False,True
2623,52,2,2,0,33,34,1,0,1,1,11,0,6,1,False,False,False,False
2624,52,1,2,0,33,33,1,1,1,0,10,2,5,0,False,True,False,False
2625,52,1,2,0,33,33,1,1,1,0,9,1,4,0,False,False,False,False
2626,52,1,3,0,33,33,1,0,1,0,8,0,3,0,False,False,False,False
2627,52,0,3,0,33,33,1,1,1,0,7,2,2,0,False,True,False,False
2628,52,0,3,0,33,33,1,1,1,0,6,1,1,0,False,False,False,False
2629,52,0,4,4,33,33,1,0,0,0,5,0,0,0,False,False,False,False
2630,52,0,0,3,33,33,1,0,1,1,4,0,16,2,False,False,True,True
2631,52,0,0,3,33,33,1,0,1,1,3,0,15,1,False,False,False,False
2632,52,0,0,3,33,32,1,0,1,0,2,0,14,0,False,False,False,False
2633,52,0,0,2,33,32,1,0,1,1,1,0,13,2,False,False,False,True
2634,52,4,0,2,33,32,0,0,1,1,0,0,12,1,False,False,False,False
2635,48,3,0,2,33,31,1,1,1,0,16,2,11,0,True,True,False,False
2636,48,3,0,1,33,31,1,1,1,1,15,1,10,2,False,False,False,True
2637,48,3,1,1,33,31,1,0,1,1,14,0,9,1,False,False,False,False
2638,48,2,1,1,33,30,1,1,1,0,13,2,8,0,False,True,False,False
2639,48,2,1,0,33,30,1,1,1,1,12,1,7,2,False,False,False,True
2640,48,2,2,0,33,30,1,0,1,1,11,0,6,1,False,False,False,False
2641,48,1,2,0,33,29,1,1,1,0,10,2,5,0,False,True,False,False
2642,48,1,2,0,33,29,1,1,1,0,9,1,4,0,False,False,False,False
2643,48,1,3,0,33,29,1,0,1,0,8,0,3,0,False,False,False,False
2644,48,0,3,0,33,29,1,1,1,0,7,2,2,0,False,True,False,False
2645,48,0,3,0,33,29,1,1,1,0,6,1,1,0,False,False,False,False
2646,48,0,4,4,33,29,1,0,0,0,5,0,0,0,False,False,False,False
2647,48,0,0,3,33,29,1,0,1,1,4,0,16,2,False,False,True,True
2648,48,0,0,3,33,29,1,0,1,1,3,0,15,1,False,False,False,False
2649,48,0,0,3,33,28,1,0,1,0,2,0,14,0,False,False,False,False
2650,48,0,0,2,33,28,1,0,1,1,1,0,13,2,False,False,False,True
2651,48,4,0,2,33,28,0,0,1,1,0,0,12,1,False,False,False,False
2652,44,3,0,2,33,27,1,1,1,0,16,2,11,0,True,True,False,False
2653,44,3,0,1,33,27,1,1,1,1,15,1,10,2,False,False,False,True
2654,44,3,1,1,33,27,1,0,1,1,14,0,9,1,False,False,False,False
2655,44,2,1,1,33,26,1,1,1,0,13,2,8,0,False,True,False,False
2656,44,2,1,0,33,26,1,1,1,1,12,1,7,2,False,False,False,True
2657,44,2,2,0,33,26,1,0,1,1,11,0,6,1,False,False,False,False
2658,44,1,2,0,33,25,1,1,1,0,10,2,5,0,False,True,False,False
2659,44,1,2,0,33,25,1,1,1,0,9,1,4,0,False,False,False,False
2660,44,1,3,0,33,25,1,0,1,0,8,0,3,0,False,False,False,False
2661,44,0,3,0,33,25,1,1,1,0,7,2,2,0,False,True,False,False
2662,44,0,3,0,33,25,1,1,1,0,6,1,1,0,False,False,False,False
2663,44,0,4,4,33,25,1,0,0,0,5,0,0,0,False,False,False,False
2664,44,0,0,3,33,25,1,0,1,1,4,0,16,2,False,False,True,True
2665,44,0,0,3,33,25,1,0,1,1,3,0,15,1,False,False,False,False
2666,44,0,0,3,33,24,1,0,1,0,2,0,14,0,False,False,False,False
2667,44,0,0,2,33,24,1,0,1,1,1,0,13,2,False,False,False,True
2668,44,4,0,2,33,24,0,0,1,1,0,0,12,1,False,False,False,False
2669,40,3,0,2,33,23,1,1,1,0,16,2,11,0,True,True,False,False
2670,40,3,0,1,33,23,1,1,1,1,15,1,10,2,False,False,False,True
2671,40,3,1,1,33,23,1,0,1,1,14,0,9,1,False,False,False,False
2672,40,2,1,1,33,22,1,1,1,0,13,2,8,0,False,True,False,False
2673,40,2,1,0,33,22,1,1,1,1,12,1,7,2,False,False,False,True
2674,40,2,2,0,33,22,1,0,1,1,11,0,6,1,False,False,False,False
2675,40,1,2,0,33,21,1,1,1,0,10,2,5,0,False,True,False,False
2676,40,1,2,0,33,21,1,1,1,0,9,1,4,0,False,False,False,False
2677,40,1,3,0,33,21,1,0,1,0,8,0,3,0,False,False,False,False
2678,40,0,3,0,33,21,1,1,1,0,7,2,2,0,False,True,False,False
2679,40,0,3,0,33,21,1,1,1,0,6,1,1,0,False,False,False,False
2680,40,0,4,4,33,21,1,0,0,0,5,0,0,0,False,False,False,False
2681,40,0,0,3,33,21,1,0,1,1,4,0,16,2,False,False,True,True
2682,40,0,0,3,33,21,1,0,1,1,3,0,15,1,False,False,False,False
2683,40,0,0,3,33,20,1,0,1,0,2,0,14,0,False,False,False,False
2684,40,0,0,2,33,20,1,0,1,1,1,0,13,2,False,False,False,True
2685,40,4,0,2,33,20,0,0,1,1,0,0,12,1,False,False,False,False
2686,36,3,0,2,33,19,1,1,1,0,16,2,11,0,True,True,False,False
2687,36,3,0,1,33,19,1,1,1,1,15,1,10,2,False,False,False,True
